tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0600950250601,06095250601,G0600950250400,06095250400,0.0078010188,0,0,0,0,0,0,0
G0600950250601,06095250601,G0600950250501,06095250501,0.009071234,0,0,0,0,0,0,0
G0600950250601,06095250601,G0600950250601,06095250601,0.9831277471,1,1,1,1,1,1,1
G0600950250604,06095250604,G0600950250601,06095250601,0.000302194,0,0,0,0,0,0,0
G0600950250604,06095250604,G0600950250604,06095250604,0.9951159839,1,1,1,1,1,1,1
G0600950250604,06095250604,G0600950250605,06095250605,0.0045818222,0,0,0,0,0,0,0
G0600950250605,06095250605,G0600950250502,06095250502,0.0116102109,0,0,0,0,0,0,0
G0600950250605,06095250605,G0600950250605,06095250605,0.9883897891,1,1,1,1,1,1,1
G0600950250701,06095250701,G0600950250601,06095250601,0.0051953663,0,0,0,0,0,0,0
G0600950250701,06095250701,G0600950250701,06095250701,0.985332439,1,1,1,1,1,1,1
G0600950250701,06095250701,G0600950251000,06095251000,0.000307692,0,0,0,0,0,0,0
G0600950250701,06095250701,G0600950251100,06095251100,0.0091645027,0,0,0,0,0,0,0
G0600950250801,06095250801,G0600950250601,06095250601,0.0004688167,0,0,0,0,0,0,0
G0600950250801,06095250801,G0600950250604,06095250604,0.0012079695,0,0,0,0,0,0,0
G0600950250801,06095250801,G0600950250701,06095250701,0.0000862005,0,0,0,0,0,0,0
G0600950250801,06095250801,G0600950250801,06095250801,0.9982370134,1,1,1,1,1,1,1
G0600950250801,06095250801,G0600950251600,06095251600,0,0,0,0,0,0,0,0
G0600950250900,06095250900,G0600950250900,06095250900,1,1,1,1,1,1,1,1
G0600950251000,06095251000,G0600950251000,06095251000,1,1,1,1,1,1,1,1
G0600950251100,06095251100,G0600950250701,06095250701,0.0014493152,0,0,0,0,0,0,0
G0600950251100,06095251100,G0600950251100,06095251100,0.9985506848,1,1,1,1,1,1,1
G0600950251200,06095251200,G0600950251200,06095251200,1,1,1,1,1,1,1,1
G0600950251300,06095251300,G0600950251300,06095251300,0.9992280154,1,1,1,1,1,1,1
G0600950251300,06095251300,G0600950251400,06095251400,0.0007719846,0,0,0,0,0,0,0
G0600950251400,06095251400,G0600950251300,06095251300,0.0009234455,0.0011624662,0.0010690291,0.0003776444,0.0007679168,0.0007210013,0,0.0018371892
G0600950251400,06095251400,G0600950251400,06095251400,0.9990765545,0.9988375338,0.9989309709,0.9996223556,0.9992320832,0.9992789987,1,0.9981628108
G0600950251500,06095251500,G0600950251500,06095251500,1,1,1,1,1,1,1,1
G0600950251600,06095251600,G0600950250801,06095250801,0,0,0,0,0,0,0,0
G0600950251600,06095251600,G0600950250900,06095250900,0.0000638626,0,0,0,0,0,0,0
G0600950251600,06095251600,G0600950251600,06095251600,0.9999361374,1,1,1,1,1,1,1
G0600950251701,06095251701,G0600950250801,06095250801,0,0,0,0,0,0,0,0
G0600950251701,06095251701,G0600950251600,06095251600,0.0000367005,0.0000146714,0.0000102856,0,0.0000015223,0.0000014322,0.0000044845,0
G0600950251701,06095251701,G0600950251701,06095251701,0.9997158875,0.9999853286,0.9999897144,1,0.9999984777,0.9999985678,0.9999955155,1
G0600950251701,06095251701,G0600950251803,06095251803,0.000247412,0,0,0,0,0,0,0
G0600950251702,06095251702,G0600950251701,06095251701,0.0009409217,0,0,0,0,0,0,0
G0600950251702,06095251702,G0600950251702,06095251702,0.9899265022,1,1,1,1,1,1,1
G0600950251702,06095251702,G0600950251803,06095251803,0.009132576,0,0,0,0,0,0,0
G0600950251802,06095251802,G0600950251802,06095251802,0.9419107907,0.9964878672,0.9956,1,1,1,1,1
G0600950251802,06095251802,G0600950251803,06095251803,0.0580892093,0.0035121328,0.0044,0,0,0,0,0
G0600950251803,06095251803,G0600550201004,06055201004,0.0009041628,0.0000325398,0.0000423493,0,0,0,0,0
G0600950251803,06095251803,G0600550201007,06055201007,0.0092256884,0.0074295481,0.0070904633,0.0055365766,0.0053216517,0.0052026716,0.003565054,0.0090397201
G0600950251803,06095251803,G0600950251803,06095251803,0.9898701488,0.9925379121,0.9928671874,0.9944634234,0.9946783483,0.9947973284,0.996434946,0.9909602799
G0600950251804,06095251804,G0600550201005,06055201005,0.015303871,0.0000483996,0.0000478994,0.0000467307,0.0000476546,0.0000465211,0.0000640112,0.0000057408
G0600950251804,06095251804,G0600550201007,06055201007,0.0005887705,0.0003571445,0.0003678313,0.0003579263,0.0003562137,0.0003477405,0.000495224,0
G0600950251804,06095251804,G0600950251804,06095251804,0.9841073585,0.9995944558,0.9995842693,0.999595343,0.9995961316,0.9996057384,0.9994407648,0.9999942592
G0600950251901,06095251901,G0600950251400,06095251400,0.0157908853,0.0041793313,0.0033678133,0.0008326395,0.0005589715,0.0005221932,0.0011376564,0
G0600950251901,06095251901,G0600950251901,06095251901,0.9636041112,0.9918792324,0.9931535885,0.996026384,0.9973324132,0.9975079306,0.9952860136,0.9993091002
G0600950251901,06095251901,G0600950251902,06095251902,0.0184393248,0.0039414363,0.0034785982,0.0031409766,0.0021086153,0.0019698762,0.00357633,0.0006908998
G0600950251901,06095251901,G0600950251903,06095251903,0.0021656788,0,0,0,0,0,0,0
G0600950251902,06095251902,G0600550201004,06055201004,0.013573383,0.0076704684,0.0082149623,0.0087629846,0.0093589187,0.0093515426,0.0097257035,0.0086200813
G0600950251902,06095251902,G0600950251803,06095251803,0.0225602065,0.0034296913,0.004258037,0,0,0,0,0
G0600950251902,06095251902,G0600950251902,06095251902,0.9638664105,0.9888998403,0.9875270006,0.9912370154,0.9906410813,0.9906484574,0.9902742965,0.9913799187
G0600950251903,06095251903,G0600550201003,06055201003,0.0023463654,0.0000268639,0.0000298424,0.000033283,0.0000325038,0.0000317497,0.0000361803,0.0000236557
G0600950251903,06095251903,G0600550201004,06055201004,0.0119455404,0.0038666194,0.0042953237,0.0047905546,0.0046783925,0.0045698515,0.0052075715,0.0034048497
G0600950251903,06095251903,G0600950251901,06095251901,0.0282090656,0,0,0,0,0,0,0
G0600950251903,06095251903,G0600950251903,06095251903,0.9574990285,0.9961065167,0.9956748339,0.9951761624,0.9952891037,0.9953983988,0.9947562482,0.9965714946
G0600950252000,06095252000,G0600950252000,06095252000,0.9830788137,1,1,1,1,1,1,1
G0600950252000,06095252000,G0600950252105,06095252105,0.0101714416,0,0,0,0,0,0,0
G0600950252000,06095252000,G0600950252108,06095252108,0.0067497447,0,0,0,0,0,0,0
G0600950252102,06095252102,G0600950252102,06095252102,1,1,1,1,1,1,1,1
G0600950252103,06095252103,G0600950250104,06095250104,0.0031971658,0,0,0,0,0,0,0
G0600950252103,06095252103,G0600950250106,06095250106,0.0031572229,0,0,0,0,0,0,0
G0600950252103,06095252103,G0600950252103,06095252103,0.9714577843,0.9970173202,0.9970597174,0.9973759465,0.9961830411,0.9962072227,0.9997478941,0.991816192
G0600950252103,06095252103,G0600950252104,06095252104,0.022187827,0.0029826798,0.0029402826,0.0026240535,0.0038169589,0.0037927773,0.0002521059,0.008183808
G0600950252104,06095252104,G0600950252104,06095252104,1,1,1,1,1,1,1,1
G0600950252105,06095252105,G0600950252105,06095252105,1,1,1,1,1,1,1,1
G0600950252106,06095252106,G0600950252106,06095252106,1,1,1,1,1,1,1,1
G0600950252107,06095252107,G0600950252107,06095252107,1,1,1,1,1,1,1,1
G0600950252108,06095252108,G0600950252105,06095252105,0.003809292,0,0,0,0,0,0,0
G0600950252108,06095252108,G0600950252106,06095252106,0.0180166626,0,0,0,0,0,0,0
G0600950252108,06095252108,G0600950252107,06095252107,0.0193893264,0,0,0,0,0,0,0
G0600950252108,06095252108,G0600950252108,06095252108,0.958784719,1,1,1,1,1,1,1
G0600950252203,06095252203,G0600950252201,06095252201,0.999901371,1,1,1,1,1,1,1
G0600950252203,06095252203,G0600950252202,06095252202,0.000098629,0,0,0,0,0,0,0
G0600950252204,06095252204,G0600950252201,06095252201,0.9937389158,1,1,1,1,1,1,1
G0600950252204,06095252204,G0600950252202,06095252202,0.0062610842,0,0,0,0,0,0,0
G0600950252205,06095252205,G0600950252202,06095252202,1,1,1,1,1,1,1,1
G0600950252206,06095252206,G0600950250106,06095250106,0.0476949925,0.1724023519,0.1808204859,0.1799685995,0.1767425393,0.1755141343,0.1908276811,0.1057408577
G0600950252206,06095252206,G0600950252202,06095252202,0.9523050075,0.8275976481,0.8191795141,0.8200314005,0.8232574607,0.8244858657,0.8091723189,0.8942591423
G0600950252305,06095252305,G0600950252201,06095252201,0.0002162613,0,0,0,0,0,0,0
G0600950252305,06095252305,G0600950252202,06095252202,0.0000046885,0,0,0,0,0,0,0
G0600950252305,06095252305,G0600950252305,06095252305,0.999358674,1,1,1,1,1,1,1
G0600950252305,06095252305,G0600950252402,06095252402,0.0004203761,0,0,0,0,0,0,0
G0600950252306,06095252306,G0600950252306,06095252306,1,1,1,1,1,1,1,1
G0600950252310,06095252310,G0600950252310,06095252310,1,1,1,1,1,1,1,1
G0600950252311,06095252311,G0600950252310,06095252310,0.001091099,0.010599178,0.0078349438,0.0023166023,0.0037059914,0.0036101083,0.0049382716,0
G0600950252311,06095252311,G0600950252311,06095252311,0.998908901,0.989400822,0.9921650562,0.9976833977,0.9962940086,0.9963898917,0.9950617284,1
G0600950252312,06095252312,G0600950252312,06095252312,1,1,1,1,1,1,1,1
G0600950252313,06095252313,G0600950252313,06095252313,1,1,1,1,1,1,1,1
G0600950252314,06095252314,G0600950252313,06095252313,0.0006519902,0,0,0,0,0,0,0
G0600950252314,06095252314,G0600950252314,06095252314,0.9993480098,1,1,1,1,1,1,1
G0600950252315,06095252315,G0600950252315,06095252315,1,1,1,1,1,1,1,1
G0600950252316,06095252316,G0600950252316,06095252316,1,1,1,1,1,1,1,1
G0600950252317,06095252317,G0600950252313,06095252313,0.0005975028,0.0000031236,0.0000027877,0,0,0.0000017578,0,0
G0600950252317,06095252317,G0600950252317,06095252317,0.9904452161,0.9811338498,0.9845644382,0.9782453165,0.978957178,0.9790190376,0.9907420515,0.9278078152
G0600950252317,06095252317,G0600950252801,06095252801,0.0037036117,0.0188249036,0.0153987508,0.0217546835,0.021042822,0.0209577502,0.0092579485,0.0721921848
G0600950252317,06095252317,G0600950253108,06095253108,0.0052536694,0.000038123,0.0000340233,0,0,0.0000214543,0,0
G0600950252401,06095252401,G0600950252401,06095252401,1,1,1,1,1,1,1,1
G0600950252402,06095252402,G0600950252305,06095252305,0.0007983121,0,0,0,0,0,0,0
G0600950252402,06095252402,G0600950252402,06095252402,0.9985110275,1,1,1,1,1,1,1
G0600950252402,06095252402,G0600950252502,06095252502,0.0006906604,0,0,0,0,0,0,0
G0600950252501,06095252501,G0600950252501,06095252501,1,1,1,1,1,1,1,1
G0600950252502,06095252502,G0600950252502,06095252502,0.9644060296,0.9952407278,0.9947860941,0.9995379631,0.9997002631,0.9997155688,0.9985035522,1
G0600950252502,06095252502,G0600950252607,06095252607,0.0355939704,0.0047592722,0.0052139059,0.0004620369,0.0002997369,0.0002844312,0.0014964478,0
G0600950252604,06095252604,G0600950252604,06095252604,1,1,1,1,1,1,1,1
G0600950252605,06095252605,G0600950252604,06095252604,0.0037042123,0,0,0,0,0,0,0
G0600950252605,06095252605,G0600950252605,06095252605,0.9962957877,1,1,1,1,1,1,1
G0600950252606,06095252606,G0600950252606,06095252606,1,1,1,1,1,1,1,1
G0600950252607,06095252607,G0600950252501,06095252501,0.0133812968,0,0,0,0,0,0,0
G0600950252607,06095252607,G0600950252607,06095252607,0.9866187032,1,1,1,1,1,1,1
G0600950252608,06095252608,G0600950252608,06095252608,1,1,1,1,1,1,1,1
G0600950252610,06095252610,G0600950252610,06095252610,1,1,1,1,1,1,1,1
G0600950252611,06095252611,G0600950252611,06095252611,1,1,1,1,1,1,1,1
G0600950252702,06095252702,G0600950252402,06095252402,0.0002016446,0,0,0,0,0,0,0
G0600950252702,06095252702,G0600950252702,06095252702,0.999088746,0.9996319209,0.9998423446,0.9985419758,0.9985287285,0.9985818779,0.9994442494,0.9967368903
G0600950252702,06095252702,G0600950252703,06095252703,0.0000183386,0,0,0,0,0,0,0
G0600950252702,06095252702,G0600950253500,06095253500,0.0000908404,0,0,0,0,0,0,0
G0600950252702,06095252702,G0600950980000,06095980000,0.0006004304,0.0003680791,0.0001576554,0.0014580242,0.0014712715,0.0014181221,0.0005557506,0.0032631097
G0600950252703,06095252703,G0600950252703,06095252703,1,1,1,1,1,1,1,1
G0600950252704,06095252704,G0600950252704,06095252704,0.9927722169,0.9980955554,0.9981942366,0.9982692363,0.9984407114,0.9984695548,0.9975137745,0.9993966823
G0600950252704,06095252704,G0600950252707,06095252707,0.0072277831,0.0019044446,0.0018057634,0.0017307637,0.0015592886,0.0015304452,0.0024862255,0.0006033177
G0600950252705,06095252705,G0600950252705,06095252705,1,1,1,1,1,1,1,1
G0600950252706,06095252706,G0600950252706,06095252706,1,1,1,1,1,1,1,1
G0600950252707,06095252707,G0600950252707,06095252707,1,1,1,1,1,1,1,1
G0600950252801,06095252801,G0600950252317,06095252317,0.0345140877,0.0040049005,0.0032669125,0.0025994533,0.0025251103,0.0027701461,0.0000437819,0.0025716145
G0600950252801,06095252801,G0600950252801,06095252801,0.8993302868,0.9641360815,0.9766155559,0.9717058863,0.9712097897,0.9741493215,0.9285714286,0.9720089022
G0600950252801,06095252801,G0600950252802,06095252802,0.0661556255,0.031859018,0.0201175316,0.0256946604,0.0262651,0.0230805324,0.0713847895,0.0254194833
G0600950252802,06095252802,G0600950252706,06095252706,0.0063901629,0.0005813667,0.0005786842,0,0,0.0001918771,0,0
G0600950252802,06095252802,G0600950252802,06095252802,0.9936098371,0.9994186333,0.9994213158,1,1,0.9998081229,1,1
G0600950252903,06095252903,G0600950252311,06095252311,0.0023430176,0,0,0,0,0,0,0
G0600950252903,06095252903,G0600950252903,06095252903,0.9976569824,1,1,1,1,1,1,1
G0600950252904,06095252904,G0600950252904,06095252904,0.9998691057,1,1,1,1,1,1,1
G0600950252904,06095252904,G0600950252911,06095252911,0.0001308943,0,0,0,0,0,0,0
G0600950252908,06095252908,G0600950252908,06095252908,1,1,1,1,1,1,1,1
G0600950252909,06095252909,G0600950252904,06095252904,0.0001819322,0,0,0,0,0,0,0
G0600950252909,06095252909,G0600950252909,06095252909,0.9997590149,1,1,1,1,1,1,1
G0600950252909,06095252909,G0600950252912,06095252912,0.0000590528,0,0,0,0,0,0,0
G0600950252910,06095252910,G0600950252910,06095252910,1,1,1,1,1,1,1,1
G0600950252911,06095252911,G0600950252911,06095252911,1,1,1,1,1,1,1,1
G0600950252912,06095252912,G0600950252912,06095252912,1,1,1,1,1,1,1,1
G0600950252913,06095252913,G0600950252317,06095252317,0.0267578353,0.0000639078,0.0000620468,0.0000595119,0.0000468788,0.0000462159,0.0000598168,0
G0600950252913,06095252913,G0600950252913,06095252913,0.9732421647,0.9999360922,0.9999379532,0.9999404881,0.9999531212,0.9999537841,0.9999401832,1
G0600950252914,06095252914,G0600950252914,06095252914,1,1,1,1,1,1,1,1
G0600950252915,06095252915,G0600950252914,06095252914,0.0167330458,0.1105615972,0.1036277374,0.1060226432,0.1089661676,0.1095943812,0.1218336235,0.0042324999
G0600950252915,06095252915,G0600950252915,06095252915,0.9832669542,0.8894384028,0.8963722626,0.8939773568,0.8910338324,0.8904056188,0.8781663765,0.9957675001
G0600950253000,06095253000,G0600950252317,06095252317,0.0010434707,0,0,0,0,0,0,0
G0600950253000,06095253000,G0600950253000,06095253000,0.9898318649,1,1,0.984701472,0.984701472,0.984701472,0.9796019627,1
G0600950253000,06095253000,G0600950253108,06095253108,0.0091246644,0,0,0.015298528,0.015298528,0.015298528,0.0203980373,0
G0600950253101,06095253101,G0600950253101,06095253101,0.9999756138,1,1,1,1,1,1,1
G0600950253101,06095253101,G0600950253201,06095253201,0.0000243862,0,0,0,0,0,0,0
G0600950253105,06095253105,G0600950253105,06095253105,1,1,1,1,1,1,1,1
G0600950253106,06095253106,G0600950253106,06095253106,1,1,1,1,1,1,1,1
G0600950253107,06095253107,G0600950253107,06095253107,1,1,1,1,1,1,1,1
G0600950253108,06095253108,G0600950253107,06095253107,0.0000526084,0,0,0,0,0,0,0
G0600950253108,06095253108,G0600950253108,06095253108,0.9999473916,1,1,1,1,1,1,1
G0600950253201,06095253201,G0600950253201,06095253201,0.9989213436,1,1,1,1,1,1,1
G0600950253201,06095253201,G0600950253203,06095253203,0.0010786564,0,0,0,0,0,0,0
G0600950253203,06095253203,G0600950253203,06095253203,1,1,1,1,1,1,1,1
G0600950253205,06095253205,G0600950253101,06095253101,0.0080507226,0,0,0,0,0,0,0
G0600950253205,06095253205,G0600950253205,06095253205,0.9899946548,0.9940448375,0.9945029408,0.9929384638,0.9946883469,0.9948295874,0.9974950796,0.9903740374
G0600950253205,06095253205,G0600950253206,06095253206,0.0019546226,0.0059551625,0.0054970592,0.0070615362,0.0053116531,0.0051704126,0.0025049204,0.0096259626
G0600950253206,06095253206,G0600950252903,06095252903,0.0000127649,0,0,0,0,0,0,0
G0600950253206,06095253206,G0600950253204,06095253204,0.0209983165,0,0,0,0,0,0,0
G0600950253206,06095253206,G0600950253205,06095253205,0.0119839522,0.0352975207,0.0397143082,0.0449352753,0.0427646395,0.0427780157,0.0484389588,0.009589216
G0600950253206,06095253206,G0600950253206,06095253206,0.9670049664,0.9647024793,0.9602856918,0.9550647247,0.9572353605,0.9572219843,0.9515610412,0.990410784
G0600950253207,06095253207,G0600950253204,06095253204,0.9588390467,0.9619387128,0.9644932647,0.9717640359,0.9676643317,0.9683992544,0.9569564547,1
G0600950253207,06095253207,G0600950253206,06095253206,0.0411609533,0.0380612872,0.0355067353,0.0282359641,0.0323356683,0.0316007456,0.0430435453,0
G0600950253208,06095253208,G0600950253204,06095253204,0.9912498199,0.9917548168,0.9912078716,0.994955316,0.9945345206,0.9937149479,0.9940965864,0.9949920479
G0600950253208,06095253208,G0600950253206,06095253206,0.0087501801,0.0082451832,0.0087921284,0.005044684,0.0054654794,0.0062850521,0.0059034135,0.0050079521
G0600950253300,06095253300,G0600950253300,06095253300,0.999973521,1,1,1,1,1,1,1
G0600950253300,06095253300,G0600950253403,06095253403,0.000026479,0,0,0,0,0,0,0
G0600950253402,06095253402,G0600950253402,06095253402,1,1,1,1,1,1,1,1
G0600950253403,06095253403,G0600950253403,06095253403,0.9810826321,0.9219609805,0.9244993091,0.9253913639,0.9298849367,0.9277123855,0.9291001998,0.9340805877
G0600950253403,06095253403,G0600950253404,06095253404,0.0189173679,0.0780390195,0.0755006909,0.0746086361,0.0701150633,0.0722876145,0.0708998002,0.0659194123
G0600950253404,06095253404,G0600950253402,06095253402,0.0061672588,0.0032674119,0.002039429,0.0006480881,0.0005,0.0004856727,0,0.001283697
G0600950253404,06095253404,G0600950253404,06095253404,0.9938327412,0.9967325881,0.997960571,0.9993519119,0.9995,0.9995143273,1,0.998716303
G0600950253501,06095253501,G0600950252702,06095252702,0.0000162637,0,0,0,0,0,0,0
G0600950253501,06095253501,G0600950253500,06095253500,0.9995093699,1,1,1,1,1,1,1
G0600950253501,06095253501,G0600950980000,06095980000,0.0004743663,0,0,0,0,0,0,0
G0600950253502,06095253502,G0600950252702,06095252702,0,0,0,0,0,0,0,0
G0600950253502,06095253502,G0600950253500,06095253500,1,1,1,1,1,1,1,1
G0600950980000,06095980000,G0600950252702,06095252702,0.0004429294,0,0,0,0,0,0,0
G0600950980000,06095980000,G0600950252706,06095252706,0.0086529622,0,0,0,0,0,0,0
G0600950980000,06095980000,G0600950253500,06095253500,0.000191076,0,0,0,0,0,0,0
G0600950980000,06095980000,G0600950980000,06095980000,0.9907130324,1,1,1,1,1,1,1
G0600970150100,06097150100,G0600970150100,06097150100,1,1,1,1,1,1,1,1
G0600970150203,06097150203,G0600970150203,06097150203,1,1,1,1,1,1,1,1
G0600970150204,06097150204,G0600970150204,06097150204,1,1,1,1,1,1,1,1
G0600970150205,06097150205,G0600970150202,06097150202,0.9999768133,0.9999990594,0.9999988806,0.999998753,0.9999979669,0.9999981876,1,0.9999955466
G0600970150205,06097150205,G0600970150305,06097150305,0.0000231867,0.0000009406,0.0000011194,0.000001247,0.0000020331,0.0000018124,0,0.0000044534
G0600970150206,06097150206,G0600970150202,06097150202,1,1,1,1,1,1,1,1
G0600970150303,06097150303,G0600970150303,06097150303,1,1,1,1,1,1,1,1
G0600970150304,06097150304,G0600970150304,06097150304,1,1,1,1,1,1,1,1
G0600970150305,06097150305,G0600970150305,06097150305,0.9899102944,0.9996263777,1,0.9992031873,0.9994321408,0.9994609164,1,0.9989680083
