tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0400130116708,04013116708,G0400130116708,04013116708,1,1,1,1,1,1,1,1
G0400130116709,04013116709,G0400130116709,04013116709,1,1,1,1,1,1,1,1
G0400130116710,04013116710,G0400130116710,04013116710,0.9884903146,0.9997432819,0.9997691155,0.9997639531,0.9998000895,0.9998039779,0.9998033537,0.9997555439
G0400130116710,04013116710,G0400130116733,04013116733,0.0115096854,0.0002567181,0.0002308845,0.0002360469,0.0001999105,0.0001960221,0.0001966463,0.0002444561
G0400130116711,04013116711,G0400130116711,04013116711,1,1,1,1,1,1,1,1
G0400130116712,04013116712,G0400130116712,04013116712,0.9731267035,1,1,1,1,1,1,1
G0400130116712,04013116712,G0400130941000,04013941000,0.0067688823,0,0,0,0,0,0,0
G0400130116712,04013116712,G0400130941100,04013941100,0.0201044142,0,0,0,0,0,0,0
G0400130116713,04013116713,G0400130116713,04013116713,0.9345129037,1,1,1,1,1,1,1
G0400130116713,04013116713,G0400130941000,04013941000,0.0654870963,0,0,0,0,0,0,0
G0400130116714,04013116714,G0400130116714,04013116714,0.9701259615,1,1,1,1,1,1,1
G0400130116714,04013116714,G0400130941000,04013941000,0.0298740385,0,0,0,0,0,0,0
G0400130116715,04013116715,G0400130116715,04013116715,1,1,1,1,1,1,1,1
G0400130116717,04013116717,G0400130116717,04013116717,0.9895947309,1,1,1,1,1,1,1
G0400130116717,04013116717,G0400130810000,04013810000,0.0005866583,0,0,0,0,0,0,0
G0400130116717,04013116717,G0400130810400,04013810400,0.0098186108,0,0,0,0,0,0,0
G0400130116718,04013116718,G0400130116718,04013116718,1,1,1,1,1,1,1,1
G0400130116719,04013116719,G0400130116719,04013116719,1,1,1,1,1,1,1,1
G0400130116720,04013116720,G0400130116720,04013116720,1,1,1,1,1,1,1,1
G0400130116721,04013116721,G0400130116721,04013116721,1,1,1,1,1,1,1,1
G0400130116725,04013116725,G0400130116725,04013116725,0.9622042522,1,1,1,1,1,1,1
G0400130116725,04013116725,G0400130941000,04013941000,0.0377957478,0,0,0,0,0,0,0
G0400130116727,04013116727,G0400130116727,04013116727,0.9756623524,1,1,1,1,1,1,1
G0400130116727,04013116727,G0400130941000,04013941000,0.0243376476,0,0,0,0,0,0,0
G0400130116728,04013116728,G0400130116728,04013116728,0.9526169122,0.9811081112,0.9812997789,0.9795147245,0.9797841849,0.98059317,0.9808902273,0.9679116317
G0400130116728,04013116728,G0400130116729,04013116729,0.0108815589,0.0167686591,0.0165977044,0.0183170017,0.0181605395,0.0174332867,0.0169572312,0.0310771702
G0400130116728,04013116728,G0400130116733,04013116733,0.0365015289,0.0021232297,0.0021025168,0.0021682738,0.0020552756,0.0019735432,0.0021525415,0.0010111981
G0400130116729,04013116729,G0400130116729,04013116729,0.9842818193,0.9998854026,0.999928444,0.9999951432,0.999994792,0.9999589847,0.9999944239,1
G0400130116729,04013116729,G0400130116733,04013116733,0.0157181807,0.0001145974,0.000071556,0.0000048568,0.000005208,0.0000410153,0.0000055761,0
G0400130116730,04013116730,G0400130116730,04013116730,0.9917104388,1,1,1,1,1,1,1
G0400130116730,04013116730,G0400130941000,04013941000,0.0082895612,0,0,0,0,0,0,0
G0400130116731,04013116731,G0400130116731,04013116731,0.9487212598,1,1,1,1,1,1,1
G0400130116731,04013116731,G0400130941000,04013941000,0.0512787402,0,0,0,0,0,0,0
G0400130116732,04013116732,G0400130116612,04013116612,0.0000516219,0,0,0,0,0,0,0
G0400130116732,04013116732,G0400130116732,04013116732,0.9795204209,0.9999546295,0.9999562893,0.9999584582,0.9999236573,0.999927456,0.9999056362,0.9999823513
G0400130116732,04013116732,G0400130116733,04013116733,0.0204279572,0.0000453705,0.0000437107,0.0000415418,0.0000763427,0.000072544,0.0000943638,0.0000176487
G0400130116733,04013116733,G0400130116611,04013116611,0.0010385871,0,0,0,0,0,0,0
G0400130116733,04013116733,G0400130116703,04013116703,0.0007623053,0.0218620646,0.0300603388,0.0100201129,0.0160321807,0.0160321807,0,0.0267203012
G0400130116733,04013116733,G0400130116704,04013116704,0.0009056621,0.1922001229,0.088091723,0.176183446,0.1409467568,0.1409467568,0,0.2349112613
G0400130116733,04013116733,G0400130116707,04013116707,0.0002005379,0,0,0,0,0,0,0
G0400130116733,04013116733,G0400130116732,04013116732,0.0018609962,0,0,0,0,0,0,0
G0400130116733,04013116733,G0400130116733,04013116733,0.9952319115,0.7859378125,0.8818479382,0.8137964411,0.8430210625,0.8430210625,1,0.7383684375
G0400130116734,04013116734,G0400130116702,04013116702,1,1,1,1,1,1,1,1
G0400130116735,04013116735,G0400130116702,04013116702,1,1,1,1,1,1,1,1
G0400130116736,04013116736,G0400130116702,04013116702,1,1,1,1,1,1,1,1
G0400130116737,04013116737,G0400130116704,04013116704,0.9562311702,0.9980955366,0.9981727801,0.9985586577,0.9983505091,0.9983991364,0.9980936531,0.9998591848
G0400130116737,04013116737,G0400130116733,04013116733,0.0437688298,0.0019044634,0.0018272199,0.0014413423,0.0016494909,0.0016008636,0.0019063469,0.0001408152
G0400130116738,04013116738,G0400130116704,04013116704,0.9057188155,0.9669802523,0.9662075708,0.9585409942,0.9714278165,0.9730790368,0.9594296875,0.9914126156
G0400130116738,04013116738,G0400130116707,04013116707,0.0015748412,0,0,0,0,0,0,0
G0400130116738,04013116738,G0400130116733,04013116733,0.0923617466,0.0330197477,0.0337924292,0.0414590058,0.0285721835,0.0269209632,0.0405703125,0.0085873844
G0400130116738,04013116738,G0400130319703,04013319703,0.0003445968,0,0,0,0,0,0,0
G0400130116800,04013116800,G0400130116800,04013116800,1,1,1,1,1,1,1,1
G0400130116900,04013116900,G0400130116900,04013116900,1,1,1,1,1,1,1,1
G0400130117000,04013117000,G0400130117000,04013117000,1,1,1,1,1,1,1,1
G0400130117100,04013117100,G0400130117100,04013117100,1,1,1,1,1,1,1,1
G0400130117200,04013117200,G0400130113802,04013113802,0.1015843313,0.0021074816,0.003021148,0.0046728972,0.0036764706,0.0031152648,0.0098039216,0
G0400130117200,04013117200,G0400130115300,04013115300,0.000909959,0,0,0,0,0,0,0
G0400130117200,04013117200,G0400130117200,04013117200,0.8975057097,0.9978925184,0.996978852,0.9953271028,0.9963235294,0.9968847352,0.9901960784,1
G0400130117300,04013117300,G0400130117300,04013117300,1,1,1,1,1,1,1,1
G0400130216806,04013216806,G0400130216806,04013216806,1,1,1,1,1,1,1,1
G0400130216807,04013216807,G0400130216807,04013216807,1,1,1,1,1,1,1,1
G0400130216809,04013216809,G0400130216809,04013216809,0.998993727,0.9996654468,0.9996756495,0.9995194463,0.9994016659,0.9994785602,1,0.9922612812
G0400130216809,04013216809,G0400130216848,04013216848,0.001006273,0.0003345532,0.0003243505,0.0004805537,0.0005983341,0.0005214398,0,0.0077387188
G0400130216810,04013216810,G0400130216807,04013216807,0.2310144089,0,0,0,0,0,0,0
G0400130216810,04013216810,G0400130216810,04013216810,0.7689855911,1,1,1,1,1,1,1
G0400130216813,04013216813,G0400130105003,04013105003,0.0028426113,0,0,0,0,0,0,0
G0400130216813,04013216813,G0400130216813,04013216813,0.9971573887,1,1,1,1,1,1,1
G0400130216816,04013216816,G0400130103207,04013103207,0.0010681254,0,0,0,0,0,0,0
G0400130216816,04013216816,G0400130103219,04013103219,0.001382766,0,0,0,0,0,0,0
G0400130216816,04013216816,G0400130103220,04013103220,0.0008561282,0,0,0,0,0,0,0
G0400130216816,04013216816,G0400130216816,04013216816,0.9901997893,1,1,1,1,1,1,1
G0400130216816,04013216816,G0400130216826,04013216826,0.0023997561,0,0,0,0,0,0,0
G0400130216816,04013216816,G0400130216838,04013216838,0.0028387246,0,0,0,0,0,0,0
G0400130216816,04013216816,G0400130216852,04013216852,0.0012547103,0,0,0,0,0,0,0
G0400130216819,04013216819,G0400130216819,04013216819,0.9884698261,1,1,1,1,1,1,1
G0400130216819,04013216819,G0400130216848,04013216848,0.0115301739,0,0,0,0,0,0,0
G0400130216820,04013216820,G0400130216820,04013216820,1,1,1,1,1,1,1,1
G0400130216821,04013216821,G0400130216819,04013216819,0.0000065462,0,0,0,0,0,0,0
G0400130216821,04013216821,G0400130216821,04013216821,0.999309864,1,1,1,1,1,1,1
G0400130216821,04013216821,G0400130216848,04013216848,0.0006835899,0,0,0,0,0,0,0
G0400130216822,04013216822,G0400130216822,04013216822,1,1,1,1,1,1,1,1
G0400130216826,04013216826,G0400130216826,04013216826,1,1,1,1,1,1,1,1
G0400130216829,04013216829,G0400130010101,04013010101,0.0000464555,0.0007016895,0.0006608666,0.0004185433,0.0003155393,0.0002295387,0,0.004583165
G0400130216829,04013216829,G0400130216829,04013216829,0.9999458288,0.9992983105,0.9993391334,0.9995814567,0.9996844607,0.9997704613,1,0.995416835
G0400130216829,04013216829,G0400130216843,04013216843,0.0000077156,0,0,0,0,0,0,0
G0400130216830,04013216830,G0400130103209,04013103209,0.0002924407,0,0,0,0,0,0,0
G0400130216830,04013216830,G0400130105003,04013105003,0.0035267142,0.0023133995,0.0026906564,0,0,0,0,0
G0400130216830,04013216830,G0400130216830,04013216830,0.9961808451,0.9976866005,0.9973093436,1,1,1,1,1
G0400130216831,04013216831,G0400130103207,04013103207,0.0018130569,0,0,0,0,0,0,0
G0400130216831,04013216831,G0400130216831,04013216831,0.9981869431,1,1,1,1,1,1,1
G0400130216832,04013216832,G0400130216832,04013216832,1,1,1,1,1,1,1,1
G0400130216833,04013216833,G0400130216833,04013216833,1,1,1,1,1,1,1,1
G0400130216834,04013216834,G0400130105003,04013105003,0.0099231002,0,0,0,0,0,0,0
G0400130216834,04013216834,G0400130216834,04013216834,0.9900768998,1,1,1,1,1,1,1
G0400130216835,04013216835,G0400130105003,04013105003,0.0044668229,0,0,0,0,0,0,0
G0400130216835,04013216835,G0400130105004,04013105004,0.0061459271,0,0,0,0,0,0,0
G0400130216835,04013216835,G0400130216835,04013216835,0.9893872499,1,1,1,1,1,1,1
G0400130216836,04013216836,G0400130216836,04013216836,1,1,1,1,1,1,1,1
G0400130216837,04013216837,G0400130216837,04013216837,1,1,1,1,1,1,1,1
G0400130216838,04013216838,G0400130216838,04013216838,1,1,1,1,1,1,1,1
G0400130216839,04013216839,G0400130216839,04013216839,1,1,1,1,1,1,1,1
G0400130216840,04013216840,G0400130216840,04013216840,0.99247972,1,1,1,1,1,1,1
G0400130216840,04013216840,G0400130613300,04013613300,0.00752028,0,0,0,0,0,0,0
G0400130216841,04013216841,G0400130216841,04013216841,0.9931300503,1,1,1,1,1,1,1
G0400130216841,04013216841,G0400130216842,04013216842,0.0006455544,0,0,0,0,0,0,0
G0400130216841,04013216841,G0400130615200,04013615200,0.0062243953,0,0,0,0,0,0,0
G0400130216842,04013216842,G0400130216842,04013216842,0.9934068602,1,1,1,1,1,1,1
G0400130216842,04013216842,G0400130615200,04013615200,0.0065931398,0,0,0,0,0,0,0
G0400130216843,04013216843,G0400130010101,04013010101,0.000008673,0.0000217233,0.0000186007,0,0,0.0000223838,0,0
G0400130216843,04013216843,G0400130216829,04013216829,0.0099631676,0.0036877631,0.0031576746,0,0,0.0037998982,0,0
G0400130216843,04013216843,G0400130216843,04013216843,0.9900281594,0.9962905136,0.9968237247,1,1,0.996177718,1,1
G0400130216844,04013216844,G0400130216844,04013216844,0.9519131538,1,1,1,1,1,1,1
G0400130216844,04013216844,G0400130216847,04013216847,0.0446651252,0,0,0,0,0,0,0
G0400130216844,04013216844,G0400130615200,04013615200,0.0034217209,0,0,0,0,0,0,0
G0400130216845,04013216845,G0400130216816,04013216816,0.027674436,0,0,0,0,0,0,0
G0400130216845,04013216845,G0400130216845,04013216845,0.9664131863,1,1,1,1,1,1,1
G0400130216845,04013216845,G0400130615200,04013615200,0.0059123777,0,0,0,0,0,0,0
G0400130216849,04013216849,G0400130216848,04013216848,0.0027615689,0.0060108068,0.0068053731,0.0097112895,0.0081833879,0.0072399114,0.0086526498,0
G0400130216849,04013216849,G0400130216849,04013216849,0.9972384311,0.9939891932,0.9931946269,0.9902887105,0.9918166121,0.9927600886,0.9913473502,1
G0400130216850,04013216850,G0400130216850,04013216850,1,1,1,1,1,1,1,1
G0400130216851,04013216851,G0400130216841,04013216841,0.0000269412,0,0,0,0,0,0,0
G0400130216851,04013216851,G0400130216842,04013216842,0.0003324586,0,0,0,0,0,0,0
G0400130216851,04013216851,G0400130216843,04013216843,0.0021558462,0,0,0,0,0,0,0
G0400130216851,04013216851,G0400130216847,04013216847,0.0000654184,0,0,0,0,0,0,0
G0400130216851,04013216851,G0400130216851,04013216851,0.9966739158,1,1,1,1,1,1,1
G0400130216851,04013216851,G0400130980700,04013980700,0.0007454199,0,0,0,0,0,0,0
G0400130216852,04013216852,G0400130216852,04013216852,1,1,1,1,1,1,1,1
G0400130216853,04013216853,G0400130216853,04013216853,1,1,1,1,1,1,1,1
G0400130216854,04013216854,G0400130216844,04013216844,0.0005973122,0,0,0,0,0,0,0
G0400130216854,04013216854,G0400130216847,04013216847,0.9994026878,1,1,1,1,1,1,1
G0400130216855,04013216855,G0400130216844,04013216844,0.0075715259,0.0005895275,0.0002211439,0,0,0.0001216585,0,0
G0400130216855,04013216855,G0400130216847,04013216847,0.9924284741,0.9994104725,0.9997788561,1,1,0.9998783415,1,1
G0400130216856,04013216856,G0400130216818,04013216818,1,1,1,1,1,1,1,1
G0400130216857,04013216857,G0400130216818,04013216818,1,1,1,1,1,1,1,1
G0400130216858,04013216858,G0400130216848,04013216848,1,1,1,1,1,1,1,1
G0400130216859,04013216859,G0400130216819,04013216819,0.0089405674,0.0055802242,0.0061169041,0.0061719908,0.0061507937,0.006432423,0.0063015476,0.0039192632
G0400130216859,04013216859,G0400130216821,04013216821,0.009253265,0.0002724286,0.0002600909,0.0001683892,0.0001568232,0.0002395792,0.0001674176,0
G0400130216859,04013216859,G0400130216848,04013216848,0.9818061676,0.9941473472,0.9936230051,0.99365962,0.9936923832,0.9933279978,0.9935310348,0.9960807368
G0400130216860,04013216860,G0400130216846,04013216846,1,1,1,1,1,1,1,1
G0400130216861,04013216861,G0400130216846,04013216846,1,1,1,1,1,1,1,1
G0400130216901,04013216901,G0400130105004,04013105004,0.0596498341,0.0829571106,0.0887121444,0.0501138952,0.109168242,0.1008142691,0.0021216407,0.3247863248
G0400130216901,04013216901,G0400130216901,04013216901,0.9403501659,0.9170428894,0.9112878556,0.9498861048,0.890831758,0.8991857309,0.9978783593,0.6752136752
G0400130216902,04013216902,G0400130216902,04013216902,1,1,1,1,1,1,1,1
G0400130217001,04013217001,G0400130217001,04013217001,1,1,1,1,1,1,1,1
G0400130217002,04013217002,G0400130217002,04013217002,1,1,1,1,1,1,1,1
G0400130217101,04013217101,G0400130217101,04013217101,1,1,1,1,1,1,1,1
G0400130217102,04013217102,G0400130217102,04013217102,1,1,1,1,1,1,1,1
G0400130217201,04013217201,G0400130217201,04013217201,1,1,1,1,1,1,1,1
G0400130217203,04013217203,G0400130217203,04013217203,1,1,1,1,1,1,1,1
G0400130217204,04013217204,G0400130217204,04013217204,1,1,1,1,1,1,1,1
G0400130217300,04013217300,G0400130105002,04013105002,0.001730012,0,0,0,0,0,0,0
G0400130217300,04013217300,G0400130217300,04013217300,0.998269988,1,1,1,1,1,1,1
G0400130217400,04013217400,G0400130111100,04013111100,0.0017367514,0.0006346803,0.0005438048,0.0002662109,0.0005743222,0.0005076417,0.0003731219,0.000934112
G0400130217400,04013217400,G0400130217400,04013217400,0.9982632486,0.9993653197,0.9994561952,0.9997337891,0.9994256778,0.9994923583,0.9996268781,0.999065888
G0400130217501,04013217501,G0400130217501,04013217501,1,1,1,1,1,1,1,1
G0400130217502,04013217502,G0400130217502,04013217502,1,1,1,1,1,1,1,1
G0400130217600,04013217600,G0400130217600,04013217600,1,1,1,1,1,1,1,1
G0400130217700,04013217700,G0400130217700,04013217700,1,1,1,1,1,1,1,1
G0400130217800,04013217800,G0400130217800,04013217800,1,1,1,1,1,1,1,1
G0400130217900,04013217900,G0400130217900,04013217900,1,1,1,1,1,1,1,1
G0400130218000,04013218000,G0400130111204,04013111204,0.0052092394,0,0,0,0,0,0,0
G0400130218000,04013218000,G0400130218000,04013218000,0.9944036363,1,1,1,1,1,1,1
G0400130218000,04013218000,G0400130218100,04013218100,0.0003871243,0,0,0,0,0,0,0
G0400130218100,04013218100,G0400130218100,04013218100,1,1,1,1,1,1,1,1
G0400130218200,04013218200,G0400130218200,04013218200,1,1,1,1,1,1,1,1
G0400130218300,04013218300,G0400130218300,04013218300,1,1,1,1,1,1,1,1
G0400130318400,04013318400,G0400130318400,04013318400,1,1,1,1,1,1,1,1
G0400130318501,04013318501,G0400130111204,04013111204,0.0378665106,0,0,0,0,0,0,0
G0400130318501,04013318501,G0400130318501,04013318501,0.9621334894,1,1,1,1,1,1,1
G0400130318700,04013318700,G0400130318700,04013318700,0.9844357595,1,1,1,1,1,1,1
G0400130318700,04013318700,G0400130320100,04013320100,0.0155642405,0,0,0,0,0,0,0
G0400130318800,04013318800,G0400130318800,04013318800,0.9859039538,1,1,1,1,1,1,1
G0400130318800,04013318800,G0400130320100,04013320100,0.0140960462,0,0,0,0,0,0,0
G0400130318900,04013318900,G0400130318900,04013318900,1,1,1,1,1,1,1,1
G0400130319001,04013319001,G0400130319000,04013319000,1,1,1,1,1,1,1,1
G0400130319002,04013319002,G0400130319000,04013319000,1,1,1,1,1,1,1,1
G0400130319101,04013319101,G0400130319101,04013319101,1,1,1,1,1,1,1,1
G0400130319103,04013319103,G0400130319103,04013319103,1,1,1,1,1,1,1,1
G0400130319104,04013319104,G0400130319104,04013319104,1,1,1,1,1,1,1,1
G0400130319201,04013319201,G0400130319201,04013319201,1,1,1,1,1,1,1,1
G0400130319202,04013319202,G0400130319202,04013319202,1,1,1,1,1,1,1,1
G0400130319300,04013319300,G0400130319300,04013319300,1,1,1,1,1,1,1,1
G0400130319401,04013319401,G0400130319401,04013319401,1,1,1,1,1,1,1,1
G0400130319402,04013319402,G0400130319402,04013319402,1,1,1,1,1,1,1,1
G0400130319403,04013319403,G0400130319403,04013319403,1,1,1,1,1,1,1,1
G0400130319404,04013319404,G0400130319404,04013319404,1,1,1,1,1,1,1,1
G0400130319500,04013319500,G0400130319500,04013319500,1,1,1,1,1,1,1,1
G0400130319600,04013319600,G0400130319600,04013319600,1,1,1,1,1,1,1,1
G0400130319705,04013319705,G0400130319705,04013319705,1,1,1,1,1,1,1,1
G0400130319706,04013319706,G0400130319706,04013319706,1,1,1,1,1,1,1,1
G0400130319707,04013319707,G0400130319703,04013319703,0.982461666,1,1,1,1,1,1,1
G0400130319707,04013319707,G0400130320002,04013320002,0.017538334,0,0,0,0,0,0,0
G0400130319708,04013319708,G0400130116202,04013116202,0.0001203263,0,0,0,0,0,0,0
G0400130319708,04013319708,G0400130319703,04013319703,0.9998796737,1,1,1,1,1,1,1
G0400130319709,04013319709,G0400130115200,04013115200,0.0003439181,0.0003439181,0.0003439181,0.0003439181,0.0003439181,0.0003439181,0.0003439181,0.0003439181
G0400130319709,04013319709,G0400130116204,04013116204,0.0095711782,0.0095711782,0.0095711782,0.0095711782,0.0095711782,0.0095711782,0.0095711782,0.0095711782
G0400130319709,04013319709,G0400130319704,04013319704,0.9900849037,0.9900849037,0.9900849037,0.9900849037,0.9900849037,0.9900849037,0.9900849037,0.9900849037
G0400130319710,04013319710,G0400130113802,04013113802,0.0090522294,0,0,0,0,0,0,0
G0400130319710,04013319710,G0400130115200,04013115200,0.0039846549,0,0,0,0,0,0,0
G0400130319710,04013319710,G0400130318800,04013318800,0.0001968343,0,0,0,0,0,0,0
G0400130319710,04013319710,G0400130319704,04013319704,0.9866969758,1,1,1,1,1,1,1
G0400130319710,04013319710,G0400130320100,04013320100,0.0000693055,0,0,0,0,0,0,0
G0400130319801,04013319801,G0400130319706,04013319706,0.0168857479,0,0,0,0,0,0,0
G0400130319801,04013319801,G0400130319800,04013319800,0.9831142521,1,1,1,1,1,1,1
G0400130319802,04013319802,G0400130319705,04013319705,0.0095052973,0,0,0,0,0,0,0
G0400130319802,04013319802,G0400130319800,04013319800,0.9904947027,1,1,1,1,1,1,1
G0400130319902,04013319902,G0400130319902,04013319902,1,1,1,1,1,1,1,1
G0400130319903,04013319903,G0400130319903,04013319903,1,1,1,1,1,1,1,1
G0400130319904,04013319904,G0400130319904,04013319904,1,1,1,1,1,1,1,1
G0400130319905,04013319905,G0400130319905,04013319905,1,1,1,1,1,1,1,1
G0400130319906,04013319906,G0400130319906,04013319906,1,1,1,1,1,1,1,1
G0400130319907,04013319907,G0400130319907,04013319907,1,1,1,1,1,1,1,1
G0400130319908,04013319908,G0400130319908,04013319908,1,1,1,1,1,1,1,1
G0400130319909,04013319909,G0400130319909,04013319909,1,1,1,1,1,1,1,1
G0400130319910,04013319910,G0400130116708,04013116708,0.0164319414,0,0,0,0,0,0,0
G0400130319910,04013319910,G0400130319910,04013319910,0.9835680586,1,1,1,1,1,1,1
G0400130320001,04013320001,G0400130116709,04013116709,0.0289074215,0,0,0,0,0,0,0
G0400130320001,04013320001,G0400130320001,04013320001,0.9668326274,0.9997425015,0.9997140461,0.9997314538,0.999679569,0.999677753,1,0.9996094967
G0400130320001,04013320001,G0400130320002,04013320002,0.0042599511,0.0002574985,0.0002859539,0.0002685462,0.000320431,0.000322247,0,0.0003905033
G0400130320002,04013320002,G0400130116704,04013116704,0.0046437123,0,0,0,0,0,0,0
G0400130320002,04013320002,G0400130319703,04013319703,0.0003741675,0,0,0,0,0,0,0
