,statefp,countyfp,tractce,blkgrpce,TOTPOP_C_1,TOTPOP_F_1,MEDVAL_C_1,MEDVAL_F_1,MEDHINC__1,MEDHINC__2,MEDCRNT_CY,MEDCRNT_FY,GENTRIFICATION
1938,06,073,019108,1,1379,1342,607639,833333,105610,127848,850,1469,0.051047421731123394
1939,06,073,013102,4,1192,1162,630357,691468,58739,72221,2088,2159,-0.04874539594843463
1940,06,073,013102,2,2246,2194,593750,836207,70599,76005,2173,2434,0.05870165745856354
1941,06,073,013422,1,971,945,863587,884979,78579,93361,2848,2870,-0.08834023941068136
1942,06,073,020111,2,1157,1134,919025,958882,205183,219022,2139,2226,-0.05012661141804785
1943,06,073,020040,1,2767,2778,937500,1039272,158340,184019,2711,3014,-0.023710865561694272
1944,06,073,020044,1,1515,1561,1169890,1207569,203811,214418,3134,3152,-0.052371086556169455
1945,06,073,020039,1,2137,2078,848319,886149,143377,170057,3501,3501,-0.04713397790055249
1946,06,073,012700,3,1046,1018,532258,635870,74807,85766,2600,2692,-0.03631445672191527
1947,06,073,017066,1,3309,3454,1815961,2000001,284734,283572,1607,2438,0.0843116942909761
1948,06,073,013326,1,2195,2145,1171136,1237324,186848,203337,2654,2696,-0.06065837937384899
1949,06,073,017059,1,1941,1898,936594,1047357,127830,142228,3313,3329,-0.0341275322283609
1950,06,073,010019,1,1538,1493,856419,896875,102369,109673,2924,3072,-0.061579189686924524
1951,06,073,020032,1,1586,1549,1473958,1717742,160630,181202,3110,3458,0.0075391344383057
1952,06,073,016901,5,1334,1350,173996,253906,75000,84411,3168,3200,-0.013466850828729272
1953,06,073,016705,3,1467,1424,771186,879310,77971,95121,1639,1832,0.007999539594843466
1954,06,073,019209,1,1470,1482,1180952,1316239,192691,207024,2670,2724,-0.030271639042357273
1955,06,073,019210,3,1040,1025,136364,138636,68186,81656,1697,1718,-0.015538674033149177
1956,06,073,019210,1,2773,2710,845560,929878,94756,114720,2379,3211,0.07585174953959478
1957,06,073,020036,1,1480,1440,432787,479870,57692,72736,1853,1848,-0.035048342541436475
1958,06,073,019403,2,1368,1326,599138,649390,115956,129784,2400,2400,-0.06514732965009207
1959,06,073,019305,2,1871,1947,736979,740066,59922,65603,1779,1810,-0.05968001841620626
1960,06,073,019304,1,1095,1067,692742,714655,100984,105980,2888,2890,-0.08298802946593
1961,06,073,017062,1,2037,1983,2000001,2000001,237114,256486,3458,3477,-0.02325046040515652
1962,06,073,019111,3,1179,1160,983607,986458,82877,104115,1111,1218,-0.0459254143646409
1963,06,073,019110,2,1752,1741,905093,935963,200663,215630,1205,1929,0.0007481583793738401
1964,06,073,019105,4,1782,1739,913603,1233945,140096,153673,2520,2686,0.025207182320442
1965,06,073,019103,4,1194,1166,940257,1138235,129944,151542,2176,2239,-0.030847145488029498
1966,06,073,020813,3,1695,1658,675532,732143,126459,138842,2298,2346,-0.059449815837937375
1967,06,073,020813,2,1858,1817,736345,880074,131758,150335,2315,2336,-0.01709254143646413
1968,06,073,020904,3,507,517,843137,942308,91131,102118,2750,2750,0.0016689686924493546
1969,06,073,016706,2,1862,1824,769385,899543,84474,89687,1878,2324,0.05686003683241252
1970,06,073,017020,3,1318,1285,2000001,2000001,212145,234481,2742,2773,-0.04747928176795577
1971,06,073,016706,1,1031,1068,693182,1089744,128012,140132,1707,1750,0.15613489871086556
1972,06,073,007601,3,426,423,1310185,1323276,68934,72584,2912,3118,-0.04868784530386738
1973,06,073,007601,4,406,400,1778846,1798246,158446,169584,2189,2276,-0.03044429097605892
1974,06,073,016404,2,1998,2095,798177,854317,69166,73795,3000,3000,-0.06117633517495394
1975,06,073,016403,2,805,799,666000,689024,77649,81531,1703,1730,-0.05662983425414365
1976,06,073,009107,3,1357,1368,490385,643478,94037,100512,2274,3104,0.06336325966850828
1977,06,073,009109,1,3954,3953,433333,437500,114684,114684,2750,3045,-0.02497697974217314
1978,06,073,015501,3,1556,1513,303571,487857,109207,125807,2154,2226,-0.00690607734806626
1979,06,073,007402,3,765,747,1766556,1802711,96925,111691,2981,3501,0.032688766114180465
1980,06,073,020810,4,1457,1428,690141,817884,151839,155070,2264,2275,-0.05709023941068139
1981,06,073,009504,4,1557,1505,2000001,2000001,248837,257663,1866,3208,0.11469843462246782
1982,06,073,017044,3,1356,1342,1188389,1281116,224152,237413,3417,3446,-0.02514963167587478
1983,06,073,021002,2,1053,1025,223438,258333,103796,107216,982,1342,-0.0002877532228360933
1984,06,073,015501,4,1181,1152,948718,1211340,122682,154153,1007,1639,0.025207182320442018
1985,06,073,016705,2,1226,1209,850962,896552,80168,83918,1789,1822,-0.04391114180478818
1986,06,073,020044,3,2938,2966,1195455,1318275,211475,223527,3469,3496,-0.012661141804788195
1987,06,073,016621,2,1881,1977,1096208,1189549,218766,230920,2650,2696,-0.04546500920810312
1988,06,073,016620,1,2555,2490,792781,859021,104513,116881,2604,2685,-0.05898941068139965
1989,06,073,020806,4,1233,1197,773148,881356,102444,107831,1630,1690,-0.0010934622467771542
1990,06,073,016813,1,1278,1261,1351250,1370130,140829,175674,3275,3320,-0.03792587476979743
1991,06,073,016812,2,941,922,255000,450909,50208,59089,1330,1375,0.017092541436464093
1992,06,073,016704,2,2862,2995,844457,926852,91009,102179,2138,3102,0.10376381215469614
1993,06,073,021206,2,1295,1334,1070968,1280806,150545,168447,2346,2700,0.02612799263351749
1994,06,073,019109,2,763,760,1140411,1279070,65584,79362,871,1310,0.008690147329650117
1995,06,073,021001,1,601,581,441667,710227,69426,72424,869,1044,0.055248618784530384
1996,06,073,016811,3,1327,1351,870432,899682,129458,137713,2700,2731,-0.07349217311233887
1997,06,073,020712,1,1726,1690,784274,845760,129809,141410,2125,2221,-0.06301795580110499
1998,06,073,020042,1,1562,1531,735104,1093160,166897,174640,2835,2992,0.11515883977900554
1999,06,073,020707,2,1083,1054,802083,878906,53884,60000,1857,2848,0.0829304788213628
2000,06,073,016811,1,1790,1748,311111,498438,73510,88422,2767,3050,0.009150552486187881
2001,06,073,018805,2,2094,2169,474194,737676,110439,119331,2357,2623,0.05398250460405156
2002,06,073,018805,1,1567,1531,932500,1106383,198609,205798,2309,2341,-0.0432780847145488
2003,06,073,020706,3,1051,1090,908179,924724,79933,89997,2580,2977,-0.029408379373849033
2004,06,073,016619,3,953,1006,838298,868377,98071,124616,1475,2672,0.06019797421731121
2005,06,073,018804,3,2090,2043,968137,1199461,130696,145052,3242,3254,-0.01530847145488029
2006,06,073,018522,1,2712,2946,870708,916667,159647,174690,2910,2968,-0.04955110497237572
2007,06,073,020310,3,1668,1725,871053,915842,148179,161692,3390,3388,-0.03228591160220992
2008,06,073,018525,2,2072,2134,858949,952091,144395,157767,3167,3208,0.016459484346224657
2009,06,073,018804,1,1557,1523,1734848,1988304,167386,181690,2275,2688,0.0072513812154696156
2010,06,073,018525,1,2327,2261,854916,908929,196519,215071,2879,2981,-0.04909069981583791
2011,06,073,018524,1,1800,1756,904412,921296,81089,95469,2720,2786,-0.07890193370165746
2012,06,073,018524,2,1754,1723,825000,891192,107896,118846,2557,2775,-0.02325046040515652
2013,06,073,018522,3,1932,2421,679185,693750,90661,98792,2292,2685,-0.0061003683241252216
2014,06,073,016619,1,1371,1406,93103,107908,64683,69977,1422,1700,0.008402394106813996
2015,06,073,018620,2,1348,1359,599609,867574,108626,121415,1890,1949,0.07285911602209946
2016,06,073,016618,2,1584,1629,812155,964041,129671,156281,2638,2750,0.06324815837937384
2017,06,073,016504,5,1675,1651,400000,450000,69442,84246,1857,2528,0.04229972375690609
2018,06,073,008324,4,898,886,2000001,2000001,220956,255526,2734,2905,-0.02612799263351745
2019,06,073,008324,5,1451,1417,1889764,2000001,211570,242420,3501,3501,-0.000748158379373795
2020,06,073,017067,1,1192,1178,1203804,1255076,221108,234046,3501,3501,-0.03159530386740332
2021,06,073,008324,1,2204,2159,1963873,2000001,240331,265635,3205,3271,-0.013869705340699784
2022,06,073,008330,3,2301,2238,1127168,1234524,127861,145594,2551,3163,0.0111072744014733
2023,06,073,020044,2,831,885,983434,995924,110753,137626,2833,3268,-0.022559852670349934
2024,06,073,019904,4,1177,1155,825711,879371,85474,106732,2469,2598,-0.05375230202578268
2025,06,073,019811,1,1521,1487,966721,1372449,170030,179579,3501,3501,0.05835635359116023
2026,06,073,019001,4,1110,1105,1004237,1186441,120579,129663,1304,1373,-0.008229742173112363
2027,06,073,018618,1,556,545,433333,660714,89459,99410,2155,2417,0.028430018416206255
2028,06,073,018619,3,2249,2181,908120,950537,173974,186773,2890,2918,-0.05680248618784531
2029,06,073,018619,2,834,820,1071739,1184641,148970,154225,3146,3259,-0.03021408839779002
2030,06,073,018617,2,1107,1079,779762,846026,128961,147033,2589,2669,-0.07061464088397791
2031,06,073,018521,1,1818,1916,243077,539216,72919,88457,3096,3184,0.02722145488029465
2032,06,073,018617,1,2310,2244,855228,907539,152240,167475,2901,3169,-0.03291896869244937
2033,06,073,018622,3,1242,1282,227907,531492,55896,60232,1779,1971,0.040803406998158376
2034,06,073,018622,1,1375,1361,562500,610714,63307,64595,2144,2187,-0.05116252302025781
2035,06,073,018616,1,1537,1506,625000,725000,38650,40560,1652,1895,0.010819521178637208
2036,06,073,018523,3,1533,1500,794118,913603,101616,122322,2659,3056,0.03947974217311234
2037,06,073,018523,1,2410,2372,786628,878817,74353,88180,2310,3501,0.10692909760589325
2038,06,073,018520,2,2048,2131,789954,873824,88441,103906,3379,3389,-0.01323664825046042
2039,06,073,018520,1,1566,1525,617262,681250,95675,113583,2477,2611,-0.04776703499079192
2040,06,073,015701,4,1325,1338,488889,2000001,57230,60145,2071,2398,0.41862338858195214
2041,06,073,019811,3,1894,1838,1258547,1394231,140621,152676,3257,3264,-0.025725138121547003
2042,06,073,017039,5,1821,1772,1122038,1261583,153178,164269,3022,3146,-0.025092081031307556
2043,06,073,017044,4,935,918,1379870,1441667,219860,234089,3250,3250,-0.036774861878453094
2044,06,073,017043,3,2219,2206,1494518,1733713,204770,214475,2600,3016,0.007539134438305728
2045,06,073,017067,2,2011,2049,1214286,1335809,222334,238142,3282,3321,-0.016171731123388572
2046,06,073,008368,4,2735,2772,1293629,1405989,229924,252578,2976,3501,0.030904696132596665
2047,06,073,017071,1,2601,2676,1113861,1205292,150402,187332,2745,2962,-0.03326427255985265
2048,06,073,008381,1,1701,1660,895661,915414,218987,227556,3256,3290,-0.06929097605893189
2049,06,073,017061,1,1452,1418,1990458,2000001,257416,275276,3333,3333,-0.01830110497237568
2050,06,073,008380,2,2057,2001,1153409,1267073,110721,124568,2899,2959,-0.041724217311233824
2051,06,073,017063,2,876,853,910282,918033,112164,119184,3042,3021,-0.09340469613259669
2052,06,073,017065,2,5628,5521,1542553,1749558,209579,228282,1639,1911,0.006963627992633545
2053,06,073,017065,1,3722,3817,1183028,1257469,228114,250868,3501,3501,-0.02457412523020261
2054,06,073,017064,3,2710,2676,1254878,1319581,250579,269116,3484,3483,-0.031249999999999972
2055,06,073,008375,1,708,711,1500000,1625000,90133,104969,2509,3202,0.02963858195211782
2056,06,073,017052,3,1340,1376,895833,1132752,139823,160884,3064,3152,0.020833333333333343
2057,06,073,017060,2,1328,1292,1502294,1641379,183830,215927,3250,3250,-0.032401012891344366
2058,06,073,008376,4,826,807,872396,911043,164954,188925,2357,2399,-0.07228360957642728
2059,06,073,017020,1,1556,1745,1098361,1272399,185301,216978,2618,3501,0.10842541436464087
2060,06,073,008376,3,2789,2718,0,0,134633,147960,2767,3174,-0.0006330570902394195
2061,06,073,017058,3,1475,1438,910618,985955,143593,159517,2295,2448,-0.03009898710865562
2062,06,073,017058,2,1063,1089,1143082,1316583,92327,106499,2649,2800,-0.002244475138121524
2063,06,073,017058,1,1476,1451,881031,927284,187592,199513,2614,2775,-0.034645488029465904
2064,06,073,017057,1,707,696,965328,1122727,161575,175310,3146,3204,-0.03389732965009205
2065,06,073,008366,2,2563,2491,971959,1071875,182276,202780,3438,3443,-0.043393186003683276
2066,06,073,008368,2,998,972,905523,917857,171936,188323,3068,3501,-0.02250230202578269
2067,06,073,017061,2,2254,2197,2000001,2000001,172041,196616,3491,3492,-0.02175414364640882
2068,06,073,021502,2,1908,1955,1959877,2000001,252501,260938,3501,3501,0.0030501841620626247
2069,06,073,017006,2,833,820,735677,1025943,75000,94809,2544,2944,0.1406537753222836
2070,06,073,008372,1,1485,1441,1363095,1433628,172144,195249,2882,3260,-0.014617863720073704
2071,06,073,008374,1,1983,1939,1754513,1788149,277291,284841,2812,2807,-0.049953959484346194
2072,06,073,008373,1,978,960,1968750,2000001,175681,184282,3276,3294,-0.01548112338858193
2073,06,073,008328,2,6338,6829,2000001,2000001,258063,266868,3501,3501,-0.012488489871086528
2074,06,073,008374,2,2162,2100,1786604,1800676,266395,268624,3196,3266,-0.026645948434622452
2075,06,073,008372,2,2613,2542,1892857,2000001,270988,279548,2830,3501,0.05294659300184168
2076,06,073,021501,2,912,890,1887324,1818878,276293,283671,0,0,-0.012373388581952135
2077,06,073,021501,3,1089,1056,1880734,2000001,228829,252764,1875,3501,0.17604742173112342
2078,06,073,008369,2,3520,3559,1060294,1191767,121950,137927,3216,3219,-0.0352209944751381
2079,06,073,008370,1,2081,2073,877358,933754,198061,217952,2980,3204,-0.012143186003683248
2080,06,073,008370,2,1937,1925,890553,963443,118991,129943,2751,2918,-0.02071823204419887
2081,06,073,008369,1,1491,1482,827303,899148,206468,223289,3501,3425,-0.028775322283609572
2082,06,073,020041,1,1356,1335,706522,901961,82172,92188,2217,2349,0.042645027624309384
2083,06,073,020041,2,1528,1482,776940,893456,99441,126182,1848,2613,0.0810888581952118
2084,06,073,020037,2,3019,2965,943548,1145882,82664,104262,3501,3501,-0.007424033149171283
2085,06,073,020037,1,1180,1148,697115,903846,126741,138225,1812,1843,0.04770948434622466
2086,06,073,020036,2,2005,1987,365217,589286,71890,91428,1836,1854,-0.0027624309392265192
2087,06,073,017406,2,1247,1239,1437943,1480769,128020,142575,2809,3501,0.03481813996316761
2088,06,073,013321,2,2583,2641,775769,843354,134400,156587,2950,2950,-0.06670119705340696
2089,06,073,008347,5,2127,2067,937500,1024691,168492,191322,3306,3308,-0.040860957642725626
2090,06,073,019810,2,2036,2166,1180365,1225472,69704,74233,3446,3501,-0.011625230202578274
2091,06,073,019811,4,3213,3339,1362331,2000001,134909,164908,3501,3501,0.03504834254143646
2092,06,073,022101,2,435,427,1164634,1288462,177268,203147,588,592,-0.002071823204419885
2093,06,073,017406,1,969,977,1995050,2000001,225121,237333,2309,3467,0.09351979742173111
2094,06,073,017405,2,1036,1015,1173913,1799342,154841,169066,2833,2948,0.03165285451197053
2095,06,073,008511,3,1179,1180,741667,1000000,134501,146966,2545,2824,0.12356123388581952
2096,06,073,017307,1,918,906,1480000,1510000,138574,170525,3339,3430,-0.025207182320442
2097,06,073,017408,2,1274,1261,1853659,1806763,164497,182788,3238,3290,-0.024228821362799274
2098,06,073,017408,1,1368,1361,2000001,2000001,122729,150600,2842,3143,-0.017783149171270676
2099,06,073,017407,2,1222,1242,1787234,2000001,155816,166050,3380,3388,0.00138121546961327
2100,06,073,017407,1,1938,1980,1897516,2000001,229440,256584,3028,3501,0.046040515653775343
2101,06,073,017307,2,1271,1255,1963158,2000001,160723,181416,3501,3458,-0.0219267955801105
2102,06,073,017308,1,1240,1203,2000001,2000001,120875,148275,2468,3501,0.07602440147329655
2103,06,073,017201,1,1110,1098,2000001,2000001,228662,248363,3501,3501,-0.01317909760589317
2104,06,073,016504,4,741,727,0,0,65854,71404,1839,1839,-0.022732504604051566
2105,06,073,016617,3,553,597,649457,705357,78044,84912,2703,2731,-0.05501841620626151
2106,06,073,008376,2,853,830,1142361,1210674,137182,146699,3056,3486,-0.007021178637200771
2107,06,073,007911,3,368,377,625000,681818,100647,117859,2698,2736,-0.053924953959484365
2108,06,073,007911,1,975,957,1068681,1186090,154496,161466,2702,2803,-0.04540745856353594
2109,06,073,008202,2,974,957,2000001,2000001,127558,153379,3408,3431,-0.02140883977900549
2110,06,073,007602,1,636,689,2000001,2000001,100693,108875,2797,2929,-0.027451657458563494
2111,06,073,020035,5,1691,1646,1369608,1467573,153821,171606,3501,3501,-0.02054558011049723
2112,06,073,020035,1,1443,1495,1354651,1436123,169784,200886,3501,3501,-0.007941988950276202
2113,06,073,020035,2,1255,1226,1091146,1187747,214033,226971,3380,3397,-0.040573204419889486
2114,06,073,020015,2,1126,1169,1176174,1273352,203568,215242,3291,3310,-0.018243554327808484
2115,06,073,020033,2,1924,1876,937966,1161504,142274,164264,2778,2928,-0.022099447513812154
2116,06,073,020033,3,673,691,1228070,1348425,205128,237355,3501,3501,-0.0078268876611418
2117,06,073,020031,1,2493,2430,1260613,1488479,165325,181441,2536,3207,0.04155156537753227
2118,06,073,020030,1,1979,1916,1316138,1408291,187554,209912,1918,3501,0.14761740331491718
2119,06,073,020031,2,2450,2387,1296801,1370793,110518,125309,2308,2615,-0.024401473296500942
2120,06,073,019811,2,1229,1277,768433,848297,69239,74640,2237,2246,-0.055363720073664816
2121,06,073,018615,3,1060,1116,461905,498438,79978,83003,1970,2505,0.03349447513812156
2122,06,073,018517,3,1628,1579,527632,726562,77935,94194,2147,2195,0.011164825046040522
2123,06,073,008379,2,1156,1122,0,0,44192,46338,2750,3313,0.019797421731123394
2124,06,073,008364,2,1620,1586,546512,767361,82285,86443,2338,2413,0.018358655616942915
2125,06,073,008377,1,1281,1249,786184,870342,80671,87195,2779,2905,-0.03723526703499078
2126,06,073,008379,1,1208,1175,0,0,42737,52040,2489,2717,-0.01904926335174953
2127,06,073,018619,4,1553,1532,929054,938853,141828,152476,3458,3457,-0.05927716390423568
2128,06,073,008378,2,16,16,0,0,0,0,0,0,5.7550644567219114e-05
2129,06,073,018301,2,532,519,1229730,1308081,67516,73397,2377,2500,-0.046788674033149145
2130,06,073,018201,2,1175,1159,1196809,1221698,66952,73865,1716,1862,-0.040573204419889486
2131,06,073,018101,1,1687,1647,263971,414286,101609,113269,2328,2469,-0.01099217311233884
2132,06,073,017202,2,1122,1104,2000001,2000001,185253,198221,3501,3501,-0.013984806629834215
2133,06,073,018201,1,1764,1810,1047256,1173958,108622,120099,2284,2472,-0.0279696132596685
2134,06,073,018615,1,724,746,383333,557692,61692,67543,1642,2136,0.035163443830570906
2135,06,073,018616,2,1179,1147,825000,2000001,67250,80627,2219,2252,0.21190147329650094
2136,06,073,018504,3,1850,1793,1274892,1573654,138866,148943,3060,3182,-0.011107274401473327
2137,06,073,009509,2,2674,2614,0,0,139941,147615,2827,2963,-0.0261855432780847
2138,06,073,018302,2,746,762,1460938,1617470,96017,115930,2943,3501,0.03769567219152857
2139,06,073,018202,1,946,922,480952,492105,71025,82068,1793,2599,0.04834254143646409
